? ?? ?????  ???????(2020=100) [2020=100],,,,,,,
??-?????,??,????(???),????? ????(???),????? ????(???),????(????),????? ????(????),????? ????(????)
??,2016.01 ?,105.163,103.05,81.716,,,
??,2016.02 ?,94.613,97.603,81.866,,,
??,2016.03 ?,116.162,113.834,86.194,,,
??,2016.04 ?,106.173,106.1,80.821,,,
??,2016.05 ?,107.183,108.388,82.91,,,
??,2016.06 ?,110.213,106.318,78.806,,,
??,2016.07 ?,103.928,105.447,77.836,,,
??,2016.08 ?,84.063,92.81,87.09,,,
??,2016.09 ?,85.859,93.682,76.269,,,
??,2016.10 ?,103.255,105.773,83.06,,,
??,2016.11 ?,112.682,106.427,80.075,,,
??,2016.12 ?,116.162,112.418,73.955,,,
??,2017.01 ?,98.092,99.891,81.343,,,
??,2017.02 ?,94.837,96.514,80.597,,,
??,2017.03 ?,111.336,109.804,78.06,,,
??,2017.04 ?,107.407,104.684,85.746,,,
??,2017.05 ?,106.285,106.209,87.164,,,
??,2017.06 ?,107.969,103.486,83.507,,,
??,2017.07 ?,104.265,102.723,88.657,,,
??,2017.08 ?,86.644,97.059,82.313,,,
??,2017.09 ?,100.786,103.377,81.642,,,
??,2017.10 ?,99.327,101.198,88.358,,,
??,2017.11 ?,108.53,109.368,84.478,,,
??,2017.12 ?,99.551,107.516,82.463,,,
??,2018.01 ?,102.132,102.179,86.493,,,
??,2018.02 ?,92.256,93.682,89.552,,,
??,2018.03 ?,104.04,101.198,88.507,,,
??,2018.04 ?,104.265,100.871,94.03,,,
??,2018.05 ?,106.622,107.734,90.821,,,
??,2018.06 ?,103.928,102.07,92.836,,,
??,2018.07 ?,97.868,103.377,83.806,,,
??,2018.08 ?,103.704,104.248,90.299,,,
??,2018.09 ?,102.918,104.031,92.612,,,
??,2018.10 ?,116.049,111.874,92.239,,,
??,2018.11 ?,115.152,109.695,96.866,,,
??,2018.12 ?,117.284,113.943,95.448,,,
??,2019.01 ?,114.478,111.765,100.448,,,
??,2019.02 ?,90.236,93.9,100.821,,,
??,2019.03 ?,109.428,107.298,96.866,,,
??,2019.04 ?,108.642,105.773,98.881,,,
??,2019.05 ?,111.672,107.298,103.657,,,
??,2019.06 ?,107.071,106.536,104.03,,,
??,2019.07 ?,110.774,107.081,108.582,,,
??,2019.08 ?,96.97,103.05,97.164,,,
??,2019.09 ?,101.122,98.911,99.851,,,
??,2019.10 ?,111.336,107.19,96.866,,,
??,2019.11 ?,109.428,105.011,99.328,,,
??,2019.12 ?,116.947,113.072,99.552,,,
??,2020.01 ?,100.6,97.7,108,,,
??,2020.02 ?,83.9,91,98.3,,,
??,2020.03 ?,111.8,107,105.9,,,
??,2020.04 ?,97.6,95.3,115.1,,,
??,2020.05 ?,87.5,92.6,110.4,,,
??,2020.06 ?,94.5,98,98.6,,,
??,2020.07 ?,104.3,103.4,98.5,,,
??,2020.08 ?,89.7,92.3,96.5,,,
??,2020.09 ?,103.8,101.6,95.1,,,
??,2020.10 ?,104.7,103.9,93.9,,,
??,2020.11 ?,111.5,108.7,92.1,,,
??,2020.12 ?,110.2,108.6,87.6,,,
??,2021.01 ?,107.5,101.4,95.5,,,
??,2021.02 ?,92.5,89.2,98.9,,,
??,2021.03 ?,112.1,110.3,91.2,,,
??,2021.04 ?,107.9,104.3,92,,,
??,2021.05 ?,100.6,100.6,88,,,
??,2021.06 ?,109.9,105.4,86.2,,,
??,2021.07 ?,111.7,106.2,93.8,,,
??,2021.08 ?,97.3,95.2,100,,,
??,2021.09 ?,99.8,98.8,102.6,,,
??,2021.10 ?,108.3,108,96.7,,,
??,2021.11 ?,113.3,109.6,90.5,,,
??,2021.12 ?,120.3,114.7,94.5,,,
??,2022.01 ?,112.8,107.8,95.1,,,
??,2022.02 ?,96.1,96,91.6,,,
??,2022.03 ?,106.9,104.7,92,,,
??,2022.04 ?,108.4,104.5,95.7,,,
??,2022.05 ?,109.8,110.1,86.6,,,
??,2022.06 ?,103.3,96.8,94.4,,,
??,2022.07 ?,103.8,103.7,90.5,,,
??,2022.08 ?,96.6,96.8,92.2,,,
??,2022.09 ?,101.1,98.4,94.5,,,
??,2022.10 ?,105.1,105.4,88.2,,,
??,2022.11 ?,108.1,104.8,91.4,,,
??,2022.12 ?,111.4,108.3,92,,,
??,2023.01 ?,98.1,96.3,98.9,,,
??,2023.02 ?,102.1,101.9,93.8,,,
??,2023.03 ?,112.6,110.6,89.7,,,
??,2023.04 ?,106.9,102.5,98.5,,,
??,2023.05 ?,108.2,108.6,96.8,,,
??,2023.06 ?,102.8,102.7,87.7,,,
??,2023.07 ?,100.9,98.9,89.9,,,
??,2023.08 ?,99.3,100.1,94,,,
??,2023.09 ?,101.8,101.1,92.3,,,
??,2023.10 ?,104.1,103.8,94.8,,,
??,2023.11 ?,103.9,105.3,89.6,,,
??,2023.12 ?,109.2,107.2,92.8,,,
??,2024.01 ?,109.2,106,97.6,,,
??,2024.02 ?,94.7,95.3,100.1,,,
??,2024.03 ?,109.4,109.2,96.7,,,
??,2024.04 ?,110.3,108.9,96.1,,,
??,2024.05 ?,109.8,109.5,96.8,,,
??,2024.06 ?,103.7,103.3,93.5,,,
??,2024.07 ?,100.1,102.5,88.9,,,
??,2024.08 ?,102.6,102.4,93.8,,,
??,2024.09 ?,102.9,100.5,95.2,,,
??,2024.10 ?,104.6,105.6,87.8,,,
??,2024.11 ?,106.5,104,88.3,,,
??,2024.12 ?,109.4,108.6,89.8,,,
??,2025.01 ?,98.4,95.1,100.7,,,
??,2025.02 ?,101.7,100.5,92.6,,,
??,2025.03 ?,110.3,107.6,88.5,,,
??,2025.04 ?,109.6,107.1,90.4,,,
??,2002.01 ?,21.171,28.427,19.191,,,
??,2002.02 ?,19.08,26.159,18.482,,,
??,2002.03 ?,23.075,31.462,19.101,,,
??,2002.04 ?,23.428,31.678,19.003,,,
??,2002.05 ?,23.678,32.357,19.271,,,
??,2002.06 ?,22.151,29.374,19.355,,,
??,2002.07 ?,21.827,28.898,18.904,,,
??,2002.08 ?,22.845,30.009,18.682,,,
??,2002.09 ?,23.7,31.02,18.473,,,
??,2002.10 ?,26.42,34.612,18.72,,,
??,2002.11 ?,26.887,34.365,19.03,,,
??,2002.12 ?,25.791,32.807,20.055,,,
??,2003.01 ?,22.429,28.868,21.643,,,
??,2003.02 ?,21.681,27.589,21.762,,,
??,2003.03 ?,23.382,31.466,20.667,,,
??,2003.04 ?,22.804,30.43,20.945,,,
??,2003.05 ?,22.241,29.854,20.745,,,
??,2003.06 ?,22.761,30.644,20.721,,,
??,2003.07 ?,22.283,28.988,20.758,,,
??,2003.08 ?,22.145,28.271,20.453,,,
??,2003.09 ?,24.222,31.255,19.929,,,
??,2003.10 ?,28.054,34.859,20.145,,,
??,2003.11 ?,27.248,33.752,19.831,,,
??,2003.12 ?,27.974,34.143,20.319,,,
??,2004.01 ?,26.123,30.573,20.942,,,
??,2004.02 ?,27.825,32.95,21.98,,,
??,2004.03 ?,30.13,36.658,22.327,,,
??,2004.04 ?,29.143,35.127,22.114,,,
??,2004.05 ?,29.434,34.559,23.8,,,
??,2004.06 ?,29.451,34.639,25.096,,,
??,2004.07 ?,27.267,32.604,25.289,,,
??,2004.08 ?,27.72,33.025,24.811,,,
??,2004.09 ?,28.479,34.252,24.009,,,
??,2004.10 ?,31.1,36.762,23.117,,,
??,2004.11 ?,31.693,37.392,22.801,,,
??,2004.12 ?,31.51,36.127,23.065,,,
??,2005.01 ?,33.758,37.105,25.492,,,
??,2005.02 ?,28.452,31.926,24.684,,,
??,2005.03 ?,35.923,40.259,24.709,,,
??,2005.04 ?,34.561,38.506,24.978,,,
??,2005.05 ?,34.352,37.766,25.468,,,
??,2005.06 ?,34.946,39.674,24.121,,,
??,2005.07 ?,34.352,38.35,24.17,,,
??,2005.08 ?,33.339,37.299,24.047,,,
??,2005.09 ?,34.666,38.623,23.607,,,
??,2005.10 ?,36.551,40.881,23.459,,,
??,2005.11 ?,39.449,43.373,23.704,,,
??,2005.12 ?,38.541,43.45,25.468,,,
??,2006.01 ?,36.656,39.363,27.011,,,
??,2006.02 ?,35.748,39.207,26.986,,,
??,2006.03 ?,40.252,44.463,27.819,,,
??,2006.04 ?,38.751,42.672,27.5,,,
??,2006.05 ?,40.181,43.14,29.582,,,
??,2006.06 ?,39.833,43.256,30.366,,,
??,2006.07 ?,35.713,38.934,29.9,,,
??,2006.08 ?,36.516,40.259,28.725,,,
??,2006.09 ?,42.067,46.138,27.696,,,
??,2006.10 ?,41.892,44.385,28.039,,,
??,2006.11 ?,44.86,47.851,28.479,,,
??,2006.12 ?,40.427,44.152,28.382,,,
??,2007.01 ?,39.624,41.271,31.345,,,
??,2007.02 ?,35.748,39.636,29.802,,,
??,2007.03 ?,42.137,45.826,28.896,,,
??,2007.04 ?,40.636,43.918,29.067,,,
??,2007.05 ?,41.613,44.891,31.859,,,
??,2007.06 ?,41.928,45.164,32.275,,,
??,2007.07 ?,41.718,44.463,31.222,,,
??,2007.08 ?,41.159,44.385,32.373,,,
??,2007.09 ?,42.486,45.437,30.757,,,
??,2007.10 ?,49.503,52.172,32.006,,,
??,2007.11 ?,50.62,53.34,31.443,,,
??,2007.12 ?,47.024,49.642,31.394,,,
??,2008.01 ?,47.548,48.902,34.014,,,
??,2008.02 ?,41.997,43.762,34.871,,,
??,2008.03 ?,48.247,51.432,33.867,,,
??,2008.04 ?,48.665,50.303,35.484,,,
??,2008.05 ?,48.979,49.642,38.544,,,
??,2008.06 ?,47.234,48.862,39.475,,,
??,2008.07 ?,46.71,48.824,38.912,,,
??,2008.08 ?,42.626,44.97,37.834,,,
??,2008.09 ?,44.825,47.539,37.075,,,
??,2008.10 ?,47.827,50.77,36.684,,,
??,2008.11 ?,40.496,43.723,34.553,,,
??,2008.12 ?,35.189,38.662,33.696,,,
??,2009.01 ?,34.247,35.703,32.667,,,
??,2009.02 ?,37.04,39.051,32.226,,,
??,2009.03 ?,42.137,44.891,32.373,,,
??,2009.04 ?,43.812,45.748,31.443,,,
??,2009.05 ?,42.695,44.385,31.369,,,
??,2009.06 ?,46.047,47.889,32.226,,,
??,2009.07 ?,47.024,48.045,32.692,,,
??,2009.08 ?,44.685,45.553,32.814,,,
??,2009.09 ?,50.341,50.926,33.72,,,
??,2009.10 ?,47.583,48.24,33.059,,,
??,2009.11 ?,48.525,49.72,35.042,,,
??,2009.12 ?,51.283,51.393,36.414,,,
??,2010.01 ?,49.87,48.949,40.475,,,
??,2010.02 ?,48.633,47.655,41.672,,,
??,2010.03 ?,58.303,56.657,42.603,,,
??,2010.04 ?,56.786,56.432,42.958,,,
??,2010.05 ?,55.717,55.138,44.952,,,
??,2010.06 ?,59.203,59.696,44.509,,,
??,2010.07 ?,59.034,58.458,46.282,,,
??,2010.08 ?,54.593,55.307,46.548,,,
??,2010.09 ?,55.38,56.376,44.997,,,
??,2010.10 ?,58.247,59.02,45.573,,,
??,2010.11 ?,58.866,60.539,46.105,,,
??,2010.12 ?,60.103,60.933,45.307,,,
??,2011.01 ?,56.954,57.951,43.8,,,
??,2011.02 ?,51.444,51.143,45.44,,,
??,2011.03 ?,61.508,62.396,46.061,,,
??,2011.04 ?,59.034,60.314,45.706,,,
??,2011.05 ?,60.553,60.708,47.169,,,
??,2011.06 ?,61.058,61.778,46.814,,,
??,2011.07 ?,59.428,59.302,49.075,,,
??,2011.08 ?,58.022,58.852,47.967,,,
??,2011.09 ?,60.047,62.621,48.277,,,
??,2011.10 ?,63.532,64.197,51.912,,,
??,2011.11 ?,61.733,62.678,51.646,,,
??,2011.12 ?,62.801,62.284,50.228,,,
??,2012.01 ?,55.829,57.051,50.582,,,
??,2012.02 ?,59.428,59.696,51.248,,,
??,2012.03 ?,62.239,63.409,50.45,,,
??,2012.04 ?,59.315,60.877,49.607,,,
??,2012.05 ?,61.283,62.002,49.829,,,
??,2012.06 ?,59.934,61.215,50.006,,,
??,2012.07 ?,59.372,60.708,48.721,,,
??,2012.08 ?,57.067,57.614,49.474,,,
??,2012.09 ?,59.822,60.539,48.233,,,
??,2012.10 ?,63.476,63.297,50.184,,,
??,2012.11 ?,67.524,65.828,53.642,,,
??,2012.12 ?,64.994,64.647,53.863,,,
??,2013.01 ?,63.308,63.972,54.838,,,
??,2013.02 ?,57.573,59.471,54.972,,,
??,2013.03 ?,65.219,68.979,52.312,,,
??,2013.04 ?,65.5,68.135,52.799,,,
??,2013.05 ?,66.343,69.035,52.932,,,
??,2013.06 ?,64.207,66.166,53.11,,,
??,2013.07 ?,65.556,67.235,55.06,,,
??,2013.08 ?,65.275,66.054,55.281,,,
??,2013.09 ?,62.745,64.028,53.331,,,
??,2013.10 ?,70.391,70.611,54.262,,,
??,2013.11 ?,70.56,71.343,55.725,,,
??,2013.12 ?,72.921,72.355,56.257,,,
??,2014.01 ?,64.713,64.591,56.966,,,
??,2014.02 ?,62.97,64.084,57.277,,,
??,2014.03 ?,71.797,72.58,57.941,,,
??,2014.04 ?,72.191,72.58,59.582,,,
??,2014.05 ?,68.93,69.71,60.335,,,
??,2014.06 ?,70.166,72.243,58.873,,,
??,2014.07 ?,71.347,71.849,58.296,,,
??,2014.08 ?,64.544,66.448,57.72,,,
??,2014.09 ?,64.994,66.11,61.178,,,
??,2014.10 ?,68.255,68.867,61.444,,,
??,2014.11 ?,70.279,70.611,64.37,,,
??,2014.12 ?,72.921,72.468,61.754,,,
??,2015.01 ?,66.022,68.718,57.374,,,
??,2015.02 ?,62.294,63.577,59.798,,,
??,2015.03 ?,72.33,74.077,60.606,,,
??,2015.04 ?,71.326,72.773,66.061,,,
??,2015.05 ?,69.749,72.701,68.62,,,
??,2015.06 ?,73.405,75.525,70.976,,,
??,2015.07 ?,70.108,70.963,71.852,,,
??,2015.08 ?,67.312,67.994,71.044,,,
??,2015.09 ?,76.201,75.525,69.024,,,
??,2015.10 ?,78.853,77.987,69.764,,,
??,2015.11 ?,76.989,74.946,71.246,,,
??,2015.12 ?,75.842,74.149,71.852,,,
??,2016.01 ?,68.889,67.125,76.431,,,
??,2016.02 ?,63.943,63.65,79.933,,,
??,2016.03 ?,75.054,77.552,77.037,,,
??,2016.04 ?,73.405,73.208,80.539,,,
??,2016.05 ?,76.344,74.801,80.404,,,
??,2016.06 ?,81.505,78.928,77.912,,,
??,2016.07 ?,77.061,75.453,76.162,,,
??,2016.08 ?,76.129,73.135,75.421,,,
??,2016.09 ?,76.703,76.322,72.323,,,
??,2016.10 ?,78.71,77.915,71.515,,,
??,2016.11 ?,81.505,80.304,72.525,,,
??,2016.12 ?,82.652,82.766,70.303,,,
??,2017.01 ?,74.265,70.456,76.633,,,
??,2017.02 ?,71.9,70.963,76.498,,,
??,2017.03 ?,81.649,81.897,74.209,,,
??,2017.04 ?,76.416,78.059,76.094,,,
??,2017.05 ?,79.498,78.566,81.684,,,
??,2017.06 ?,79.283,82.766,74.613,,,
??,2017.07 ?,77.204,76.756,78.519,,,
??,2017.08 ?,81.362,83.128,78.653,,,
??,2017.09 ?,88.459,91.962,72.795,,,
??,2017.10 ?,81.147,81.028,76.229,,,
??,2017.11 ?,87.885,90.587,80.135,,,
??,2017.12 ?,86.022,83.201,84.781,,,
??,2018.01 ?,82.796,82.983,90.64,,,
??,2018.02 ?,75.269,74.439,89.158,,,
??,2018.03 ?,87.885,90.514,92.189,,,
??,2018.04 ?,86.953,83.997,93.401,,,
??,2018.05 ?,85.95,88.125,90.976,,,
??,2018.06 ?,91.326,90.224,96.027,,,
??,2018.07 ?,93.047,83.997,106.869,,,
??,2018.08 ?,85.305,86.025,105.455,,,
??,2018.09 ?,86.237,87.762,102.963,,,
??,2018.10 ?,93.118,93.555,100.404,,,
??,2018.11 ?,88.746,87.183,106.397,,,
??,2018.12 ?,84.659,81.97,118.316,,,
??,2019.01 ?,80.645,78.639,112.054,,,
??,2019.02 ?,70.538,72.484,116.296,,,
??,2019.03 ?,83.943,92.324,116.768,,,
??,2019.04 ?,86.81,86.821,121.481,,,
??,2019.05 ?,94.409,97.828,122.02,,,
??,2019.06 ?,91.756,96.162,116.835,,,
??,2019.07 ?,94.265,94.424,119.259,,,
??,2019.08 ?,86.882,90.876,102.424,,,
??,2019.09 ?,90.968,94.714,95.286,,,
??,2019.10 ?,101.72,105.72,98.855,,,
??,2019.11 ?,104.158,106.155,105.051,,,
??,2019.12 ?,106.093,109.703,96.296,,,
??,2020.01 ?,88.1,88,107.3,,,
??,2020.02 ?,89.5,89.9,108.4,,,
??,2020.03 ?,101.8,107,97.8,,,
??,2020.04 ?,92.8,95,94.9,,,
??,2020.05 ?,95.6,92.5,100.1,,,
??,2020.06 ?,103.1,102.8,99.3,,,
??,2020.07 ?,99.8,96.9,108.1,,,
??,2020.08 ?,94.8,92.9,103.5,,,
??,2020.09 ?,108.7,112.2,93.3,,,
??,2020.10 ?,103.4,104.4,95.7,,,
??,2020.11 ?,107.5,106.2,96.5,,,
??,2020.12 ?,114.9,112.3,95.2,,,
??,2021.01 ?,102.5,100.1,102.1,,,
??,2021.02 ?,97.8,96,102,,,
??,2021.03 ?,117.4,115.8,101,,,
??,2021.04 ?,107.9,107.5,98.7,,,
??,2021.05 ?,109.9,107,95.7,,,
??,2021.06 ?,118.2,115.9,90,,,
??,2021.07 ?,117.4,108.2,98.5,,,
??,2021.08 ?,115.1,104.4,99.8,,,
??,2021.09 ?,114.4,106.8,96.4,,,
??,2021.10 ?,119.1,103.9,108.6,,,
??,2021.11 ?,120.1,111.9,108,,,
??,2021.12 ?,132.5,119.5,108.4,,,
??,2022.01 ?,118.6,102.4,114.5,,,
??,2022.02 ?,112.7,99.9,118.6,,,
??,2022.03 ?,131.4,122.7,107.3,,,
??,2022.04 ?,121.4,108.8,111.9,,,
??,2022.05 ?,126.7,113.1,114.6,,,
??,2022.06 ?,127.7,115.4,114.6,,,
??,2022.07 ?,120.6,100.8,127.6,,,
??,2022.08 ?,107.6,98.9,121.4,,,
??,2022.09 ?,108.2,110.8,108.1,,,
??,2022.10 ?,110,107.8,112.9,,,
??,2022.11 ?,107.8,103.2,119.4,,,
??,2022.12 ?,112.6,110.1,117.8,,,
??,2023.01 ?,88.1,80.2,136.6,,,
??,2023.02 ?,85.3,87.5,138.2,,,
??,2023.03 ?,109.2,114.2,128.7,,,
??,2023.04 ?,100.2,93.8,145.8,,,
??,2023.05 ?,109.7,103.4,150.4,,,
??,2023.06 ?,115.7,124.4,130.7,,,
??,2023.07 ?,112.5,98,148.7,,,
??,2023.08 ?,120.2,103.2,159.2,,,
??,2023.09 ?,129.3,128.1,140.3,,,
??,2023.10 ?,121.7,105,142.2,,,
??,2023.11 ?,131.9,118.7,143.4,,,
??,2023.12 ?,144.1,146.1,124.4,,,
??,2024.01 ?,121.5,103.7,128,,,
??,2024.02 ?,118.7,103.8,130.9,,,
??,2024.03 ?,133.5,127.3,119.3,,,
??,2024.04 ?,123.1,106.5,122.4,,,
??,2024.05 ?,129.6,117.5,125.9,,,
??,2024.06 ?,139.9,133.3,110,,,
??,2024.07 ?,129.3,104.2,120.2,,,
??,2024.08 ?,133.2,114.9,119.9,,,
??,2024.09 ?,133.1,132.2,103.2,,,
??,2024.10 ?,149.1,116.4,119.3,,,
??,2024.11 ?,148.3,124.4,121.6,,,
??,2024.12 ?,155,148.7,98.4,,,
??,2025.01 ?,126.7,100.5,107.2,,,
??,2025.02 ?,125.9,112.5,106.1,,,
??,2025.03 ?,148.8,139.8,94.9,,,
??,2025.04 ?,141.3,117.1,100.3,,,
??,2002.01 ?,62.553,65.706,27.701,,,
??,2002.02 ?,54.316,55.051,31.152,,,
??,2002.03 ?,70.584,77.413,28.557,,,
??,2002.04 ?,75.398,83.034,26.544,,,
??,2002.05 ?,75.72,83.178,26.596,,,
??,2002.06 ?,74.319,78.661,27.103,,,
??,2002.07 ?,72.498,77.808,28.704,,,
??,2002.08 ?,70.064,75.447,29.491,,,
??,2002.09 ?,69.037,73.098,27.676,,,
??,2002.10 ?,80.674,86.783,26.938,,,
??,2002.11 ?,76.931,82.641,25.599,,,
??,2002.12 ?,74.099,79.723,26.218,,,
??,2003.01 ?,65.753,68.566,26.117,,,
??,2003.02 ?,63.607,66.832,26.978,,,
??,2003.03 ?,77.814,81.861,26.14,,,
??,2003.04 ?,81.621,86.01,27.428,,,
??,2003.05 ?,82.847,90.189,27.275,,,
??,2003.06 ?,82.836,87.945,28.056,,,
??,2003.07 ?,74.887,81.162,28.649,,,
??,2003.08 ?,73.451,80.316,27.921,,,
??,2003.09 ?,72.036,79.727,28.103,,,
??,2003.10 ?,85.948,93.448,28.316,,,
??,2003.11 ?,79.954,85.467,28.844,,,
??,2003.12 ?,80.716,89.811,27.847,,,
??,2004.01 ?,62.953,67.074,29.318,,,
??,2004.02 ?,66.498,71.148,30.487,,,
??,2004.03 ?,79.332,85.88,31.918,,,
??,2004.04 ?,80.855,87.257,33.316,,,
??,2004.05 ?,82.35,90.362,35.323,,,
??,2004.06 ?,82.575,91.21,36.42,,,
??,2004.07 ?,73.467,79.69,34.508,,,
??,2004.08 ?,71.968,78.279,37.576,,,
??,2004.09 ?,70.49,78.604,33.807,,,
??,2004.10 ?,78.416,87.359,32.51,,,
??,2004.11 ?,81.131,89.153,32.331,,,
??,2004.12 ?,79.696,86.394,33.762,,,
??,2005.01 ?,64.448,67.896,38.517,,,
??,2005.02 ?,53.793,58.311,40.22,,,
??,2005.03 ?,72.899,79.655,42.918,,,
??,2005.04 ?,75.618,84.891,42.17,,,
??,2005.05 ?,80.174,87.951,40.884,,,
??,2005.06 ?,79.66,86.502,39.721,,,
??,2005.07 ?,73.34,79.977,41.341,,,
??,2005.08 ?,72.238,80.46,40.303,,,
??,2005.09 ?,73.414,79.011,44.412,,,
??,2005.10 ?,80.542,88.112,43.042,,,
??,2005.11 ?,80.69,90.769,40.261,,,
??,2005.12 ?,75.104,82.876,44.245,,,
??,2006.01 ?,68.49,72.728,43.748,,,
??,2006.02 ?,66.138,72.406,45.159,,,
??,2006.03 ?,80.836,87.146,45.989,,,
??,2006.04 ?,81.204,88.032,47.898,,,
??,2006.05 ?,86.569,94.556,48.479,,,
??,2006.06 ?,88.037,96.891,46.238,,,
??,2006.07 ?,67.755,74.581,45.906,,,
??,2006.08 ?,78.411,85.454,48.148,,,
??,2006.09 ?,86.201,94.072,48.936,,,
??,2006.10 ?,77.897,86.904,46.736,,,
??,2006.11 ?,85.686,93.508,46.57,,,
??,2006.12 ?,79.293,86.662,46.405,,,
??,2007.01 ?,71.723,77.238,50.057,,,
??,2007.02 ?,63.861,71.279,52.215,,,
??,2007.03 ?,77.235,86.098,52.381,,,
??,2007.04 ?,82.821,92.703,50.472,,,
??,2007.05 ?,87.083,96.489,52.132,,,
??,2007.06 ?,82.967,91.897,50.846,,,
??,2007.07 ?,81.497,88.675,53.128,,,
??,2007.08 ?,79.146,86.018,56.2,,,
??,2007.09 ?,77.308,83.279,59.23,,,
??,2007.10 ?,89.214,98.018,61.015,,,
??,2007.11 ?,86.862,97.778,56.49,,,
??,2007.12 ?,82.232,91.817,55.245,,,
??,2008.01 ?,73.34,79.253,57.943,,,
??,2008.02 ?,70.033,74.339,64.252,,,
??,2008.03 ?,86.273,96.407,63.007,,,
??,2008.04 ?,93.181,101.965,66.41,,,
??,2008.05 ?,93.696,103.818,64.252,,,
??,2008.06 ?,92.299,101.483,62.965,,,
??,2008.07 ?,88.846,95.361,62.882,,,
??,2008.08 ?,83.849,90.125,68.071,,,
??,2008.09 ?,83.628,93.589,67.033,,,
??,2008.10 ?,93.255,103.738,62.965,,,
??,2008.11 ?,84.952,93.429,69.98,,,
??,2008.12 ?,73.634,86.502,63.879,,,
??,2009.01 ?,57.246,64.352,68.278,,,
??,2009.02 ?,65.11,72.889,68.278,,,
??,2009.03 ?,83.849,94.556,64.916,,,
??,2009.04 ?,87.965,95.039,68.61,,,
??,2009.05 ?,83.849,91.575,69.897,,,
??,2009.06 ?,85.392,94.878,66.369,,,
??,2009.07 ?,81.791,87.468,69.523,,,
??,2009.08 ?,75.398,83.441,64.128,,,
??,2009.09 ?,89.875,100.112,60.143,,,
??,2009.10 ?,87.083,95.844,60.475,,,
??,2009.11 ?,85.392,94.878,60.434,,,
??,2009.12 ?,85.098,96.972,52.423,,,
??,2010.01 ?,76.306,80.528,50.777,,,
??,2010.02 ?,74.155,77.696,54.716,,,
??,2010.03 ?,93.606,99.75,55.342,,,
??,2010.04 ?,104.64,106.73,60.72,,,
??,2010.05 ?,99.123,103.797,69.349,,,
??,2010.06 ?,100.432,117.252,64.91,,,
??,2010.07 ?,93.98,103.393,64.596,,,
??,2010.08 ?,88.837,96.917,66.285,,,
??,2010.09 ?,87.341,95.198,66.035,,,
??,2010.10 ?,101.18,111.688,67.536,,,
??,2010.11 ?,102.022,109.159,69.411,,,
??,2010.12 ?,100.619,111.89,60.845,,,
??,2011.01 ?,89.866,95.198,70.287,,,
??,2011.02 ?,76.119,81.338,73.414,,,
??,2011.03 ?,106.23,109.867,76.853,,,
??,2011.04 ?,103.706,108.653,78.541,,,
??,2011.05 ?,104.828,111.486,84.545,,,
??,2011.06 ?,105.202,116.948,79.041,,,
??,2011.07 ?,101.274,107.843,86.233,,,
??,2011.08 ?,99.497,109.968,83.982,,,
??,2011.09 ?,101.648,110.372,84.232,,,
??,2011.10 ?,107.633,121.4,80.605,,,
??,2011.11 ?,109.503,117.656,83.482,,,
??,2011.12 ?,109.597,118.971,78.792,,,
??,2012.01 ?,89.678,95.4,92.111,,,
??,2012.02 ?,95.757,103.595,86.671,,,
??,2012.03 ?,111.467,116.544,91.611,,,
??,2012.04 ?,110.999,116.342,98.051,,,
??,2012.05 ?,112.402,125.143,87.984,,,
??,2012.06 ?,110.531,119.275,82.356,,,
??,2012.07 ?,101.554,111.486,90.298,,,
??,2012.08 ?,94.448,102.583,95.988,,,
??,2012.09 ?,99.404,109.765,89.86,,,
??,2012.10 ?,107.165,115.127,97.739,,,
??,2012.11 ?,104.36,115.229,99.552,,,
??,2012.12 ?,97.066,107.945,94.488,,,
??,2013.01 ?,96.505,104.91,94.488,,,
??,2013.02 ?,85.845,92.365,100.428,,,
??,2013.03 ?,101.928,117.758,86.983,,,
??,2013.04 ?,112.682,123.524,87.483,,,
??,2013.05 ?,113.524,121.804,87.483,,,
??,2013.06 ?,108.568,116.848,84.169,,,
??,2013.07 ?,108.943,114.723,86.295,,,
??,2013.08 ?,99.404,109.259,90.047,,,
??,2013.09 ?,97.066,104.606,87.296,,,
??,2013.10 ?,117.919,122.21,99.177,,,
??,2013.11 ?,106.604,115.229,98.24,,,
??,2013.12 ?,102.584,112.598,90.923,,,
??,2014.01 ?,96.599,99.548,94.613,,,
??,2014.02 ?,92.858,96.715,95.551,,,
??,2014.03 ?,110.065,113.407,93.987,,,
??,2014.04 ?,109.971,117.15,84.67,,,
??,2014.05 ?,108.661,114.521,85.357,,,
??,2014.06 ?,104.08,113.307,82.606,,,
??,2014.07 ?,104.547,109.159,86.483,,,
??,2014.08 ?,94.354,100.66,89.047,,,
??,2014.09 ?,97.066,111.284,85.67,,,
??,2014.10 ?,107.446,115.937,81.731,,,
??,2014.11 ?,100.994,109.159,79.604,,,
??,2014.12 ?,97.44,105.416,77.291,,,
??,2015.01 ?,90.726,93.862,84.826,,,
??,2015.02 ?,84.073,87.619,86.816,,,
??,2015.03 ?,102.319,111.005,82.09,,,
??,2015.04 ?,105.242,110.899,80.182,,,
??,2015.05 ?,99.798,106.349,78.441,,,
??,2015.06 ?,110.685,115.132,81.592,,,
??,2015.07 ?,105.948,109.206,83.831,,,
??,2015.08 ?,98.387,103.069,87.313,,,
??,2015.09 ?,103.327,108.466,86.65,,,
??,2015.10 ?,104.032,110.476,80.431,,,
??,2015.11 ?,103.327,106.561,81.343,,,
